 1907.0000  -1.42360    
 1907.0027  -1.45355    
 1907.0055  0.613401    
 1907.0082 -0.707093    
 1907.0110  -1.52464    
 1907.0137  0.357381    
 1907.0165  -1.54053    
 1907.0192  -1.56223    
 1907.0220  -1.60874    
 1907.0247  -1.67593    
 1907.0273   1.67104    
 1907.0302  -1.81179    
 1907.0328   3.21720    
 1907.0356  -1.93094    
 1907.0383  -1.93703    
 1907.0411  -1.93565    
 1907.0438 -0.290938    
 1907.0466  -1.82145    
 1907.0493  -1.75975    
 1907.0520 -0.238195    
 1907.0548  -1.75150    
 1907.0575   3.10853    
 1907.0603   3.63671    
 1907.0630  -1.93575    
 1907.0658  0.406868    
 1907.0685   1.56531    
 1907.0713  0.508991    
 1907.0740  -2.12902    
 1907.0767  0.221814    
 1907.0795 -0.627820    
 1907.0822  0.832451    
 1907.0850   2.81581    
 1907.0876  -1.80496    
 1907.0905  -2.30315    
 1907.0931  -2.29828    
 1907.0959 -0.117321    
 1907.0986   1.16157    
 1907.1013  -2.36879    
 1907.1041   3.08693    
 1907.1068  -2.46532    
 1907.1096  -2.51261    
 1907.1123  -2.56179    
 1907.1151  -2.63132    
 1907.1178  -2.70450    
 1907.1206  -2.76721    
 1907.1233  -2.79829    
 1907.1260  -1.76329    
 1907.1288  -2.88486    
 1907.1315  -2.91254    
 1907.1343  -2.74604    
 1907.1370 -0.203464    
 1907.1398   3.37950    
 1907.1425 -0.454751    
 1907.1453  0.622321    
 1907.1479  -1.00925    
 1907.1506  -3.12795    
 1907.1534  -3.17286    
 1907.1561  -3.23288    
 1907.1589 -0.910022E-01
 1907.1616  -3.42897    
 1907.1644  -3.49381    
 1907.1671  0.253034    
 1907.1699   4.38527    
 1907.1726   3.80029    
 1907.1753 -0.842751    
 1907.1781  -1.19607    
 1907.1808   1.23061    
 1907.1836   1.37829    
 1907.1863  -3.45618    
 1907.1891   1.70746    
 1907.1918   3.55164    
 1907.1946  0.549821    
 1907.1973   3.44421    
 1907.2000  -4.05032    
 1907.2028  -3.93571    
 1907.2054   3.01136    
 1907.2083  -3.67436    
 1907.2109   3.10821    
 1907.2137   2.84875    
 1907.2164   5.35443    
 1907.2192  -2.35364    
 1907.2219   2.11971    
 1907.2246  -2.78800    
 1907.2274 -0.174464    
 1907.2301   4.27782    
 1907.2329   5.51646    
 1907.2356   4.87532    
 1907.2384   4.95618    
 1907.2411   3.55718    
 1907.2439   4.35232    
 1907.2466   5.45386    
 1907.2493   4.47564    
 1907.2521   4.07275    
 1907.2548  -4.79504    
 1907.2576   4.58700    
 1907.2603  -5.05296    
 1907.2631  -4.53218    
 1907.2657  -3.69168    
 1907.2684  -4.99779    
 1907.2712 -0.172357    
 1907.2739  -4.69871    
 1907.2767  -2.03075    
 1907.2794  -5.68761    
 1907.2822  0.554527    
 1907.2849  -2.02670    
 1907.2877 -0.968316    
 1907.2904   1.00160    
 1907.2931  -2.24394    
 1907.2959 -0.485541    
 1907.2986   5.11408    
 1907.3014  -6.49573    
 1907.3041   3.23774    
 1907.3069  -3.27196    
 1907.3096  0.448286    
 1907.3124  -5.82200    
 1907.3151  -6.04729    
 1907.3177 -0.810857    
 1907.3206  0.438571    
 1907.3232  -5.68850    
 1907.3260  -1.95264    
 1907.3287  -5.62771    
 1907.3315  -5.71775    
 1907.3342  -5.98543    
 1907.3370   4.28779    
 1907.3397 -0.845215    
 1907.3424  -2.15307    
 1907.3452 -0.251083E-01
 1907.3479 -0.646608    
 1907.3507 -0.367393    
 1907.3534   4.24811    
 1907.3562   5.33779    
 1907.3589   4.41836    
 1907.3617   3.69693    
 1907.3644  -4.90808    
 1907.3671  -4.94654    
 1907.3699  -6.34572    
 1907.3726  -1.45490    
 1907.3754   1.28485    
 1907.3781  -3.70115    
 1907.3809  -2.83129    
 1907.3835  -4.20297    
 1907.3864  0.847770    
 1907.3890  -4.22389    
 1907.3917  -3.07323    
 1907.3945   3.73761    
 1907.3972   1.86731    
 1907.4000 -0.217493    
 1907.4027  -6.05423    
 1907.4055   3.19036    
 1907.4082  -3.13152    
 1907.4110  -7.22725    
 1907.4137  -2.91971    
 1907.4164  -7.19075    
 1907.4192  -5.25882    
 1907.4219  -6.36389    
 1907.4247  -7.01114    
 1907.4274  -7.16046    
 1907.4302 -0.489320    
 1907.4329  -4.58582    
 1907.4357   1.21707    
 1907.4384  -1.32550    
 1907.4410   1.62864    
 1907.4438  -4.97586    
 1907.4465   1.85996    
 1907.4493  -2.58107    
 1907.4520  -7.35039    
 1907.4548   1.70364    
 1907.4575   4.45964    
 1907.4603  -6.12171    
 1907.4630   1.28868    
 1907.4657   1.39332    
 1907.4685 -0.721321    
 1907.4712  -2.62943    
 1907.4740 -0.242321    
 1907.4767  -6.54136    
 1907.4795  -4.93704    
 1907.4822  -6.13443    
 1907.4850  -5.68836    
 1907.4877  -3.78082    
 1907.4904  -6.87968    
 1907.4932  -6.78168    
 1907.4958  -6.87750    
 1907.4987  -1.79536    
 1907.5013  -5.11679    
 1907.5042  -6.95028    
 1907.5068  0.929036    
 1907.5096   3.31625    
 1907.5123  -1.89232    
 1907.5150  -3.25425    
 1907.5178  -5.30418    
 1907.5205  -6.35662    
 1907.5233 -0.606740    
 1907.5260   1.38458    
 1907.5288  -6.45438    
 1907.5315  0.413470    
 1907.5343   6.76363    
 1907.5370 -0.806040    
 1907.5397  -6.52867    
 1907.5425  -6.44613    
 1907.5452  0.991106E-02
 1907.5480   3.66478    
 1907.5507   2.21731    
 1907.5535  -4.68089    
 1907.5562 -0.155880    
 1907.5590  -4.00567    
 1907.5616   5.77951    
 1907.5643   2.07380    
 1907.5671  -6.37269    
 1907.5698  -5.28249    
 1907.5726  -5.91963    
 1907.5753  -2.19471    
 1907.5781  0.817825    
 1907.5808   4.80201    
 1907.5836   3.32844    
 1907.5863  -6.51960    
 1907.5890  0.610237E-01
 1907.5918  -3.92021    
 1907.5945   2.27179    
 1907.5973 -0.825381    
 1907.6000  -6.51618    
 1907.6028  -1.30559    
 1907.6055  -6.20457    
 1907.6083   6.33720    
 1907.6110 -0.754939    
 1907.6136 -0.179328    
 1907.6165  -3.43650    
 1907.6191  0.700637    
 1907.6219 -0.415151    
 1907.6246  -4.67611    
 1907.6274  -6.30963    
 1907.6301  -5.52329    
 1907.6329  -1.53465    
 1907.6356  -1.38446    
 1907.6383  -5.77883    
 1907.6411  -3.31646    
 1907.6438  -3.76205    
 1907.6466   4.35547    
 1907.6493  -6.28418    
 1907.6521 -0.784178    
 1907.6548   3.07582    
 1907.6576  -5.33143    
 1907.6603   2.31791    
 1907.6630  -1.45204    
 1907.6658  -3.66864    
 1907.6685  -5.10432    
 1907.6713  -5.17897    
 1907.6740   2.60913    
 1907.6768  -5.72011    
 1907.6794  -5.62202    
 1907.6823  -2.40885    
 1907.6849   2.94198    
 1907.6876  0.329238    
 1907.6904   5.26701    
 1907.6931   4.22375    
 1907.6959   4.25841    
 1907.6986   1.99572    
 1907.7014  -4.47972    
 1907.7041  -1.61929    
 1907.7069   3.40067    
 1907.7096  -1.26906    
 1907.7123   1.23356    
 1907.7151   5.30563    
 1907.7178 -0.186442    
 1907.7206  -2.25501    
 1907.7233  0.733104E-01
 1907.7261   5.40340    
 1907.7288   3.44365    
 1907.7316   3.28719    
 1907.7343  -1.65880    
 1907.7369  -2.51758    
 1907.7397   4.22973    
 1907.7424  -3.90241    
 1907.7452   1.75039    
