 1901.0027  -1.47357    
 1901.0055  -1.46704    
 1901.0082  -1.45677    
 1901.0110   2.14279    
 1901.0137   4.63850    
 1901.0165   1.32917    
 1901.0192  0.379367    
 1901.0220  -1.29753    
 1901.0247   2.21210    
 1901.0273   3.42587    
 1901.0302  -1.56840    
 1901.0328  -1.83563    
 1901.0356   4.22563    
 1901.0383  -1.55887    
 1901.0411   3.97607    
 1901.0438  0.252767    
 1901.0466   1.64287    
 1901.0493  -1.57723    
 1901.0520  -1.65513    
 1901.0548  -1.06333    
 1901.0575  -1.51740    
 1901.0603   3.49837    
 1901.0630  -1.78860    
 1901.0658   4.53430    
 1901.0685  0.374000    
 1901.0713  -2.09213    
 1901.0740  -1.53740    
 1901.0767  -1.47980    
 1901.0795  0.599733    
 1901.0822  -1.52927    
 1901.0850  -2.22213    
 1901.0876  -1.62420    
 1901.0905 -0.130333    
 1901.0931  -2.25033    
 1901.0959  -1.87390    
 1901.0986  -2.19597    
 1901.1013   4.17717    
 1901.1041  0.551666    
 1901.1068  -2.37540    
 1901.1096  -2.40497    
 1901.1123   5.03497    
 1901.1151   1.96120    
 1901.1178   4.98483    
 1901.1206 -0.981567    
 1901.1233   5.06517    
 1901.1260  -2.70230    
 1901.1288 -0.741000    
 1901.1315  -2.68937    
 1901.1343  -2.94840    
 1901.1370   5.38490    
 1901.1398   2.45373    
 1901.1425  -3.09587    
 1901.1453  -3.11257    
 1901.1479  -3.11963    
 1901.1506  -3.11250    
 1901.1534  -2.21797    
 1901.1561  -3.11497    
 1901.1589  -2.23783    
 1901.1616  -3.24333    
 1901.1644  -3.30627    
 1901.1671  -1.36820    
 1901.1699  0.171600    
 1901.1726  -3.48777    
 1901.1753  -3.51663    
 1901.1781  -3.53913    
 1901.1808  -1.19573    
 1901.1836  -3.65627    
 1901.1863  -3.70237    
 1901.1891  -3.74470    
 1901.1918  0.178866    
 1901.1946   2.06757    
 1901.1973 -0.410967    
 1901.2000 -0.887767    
 1901.2028  -2.76370    
 1901.2054  -3.02640    
 1901.2083  -3.74273    
 1901.2109  -3.82667    
 1901.2137  -3.96847    
 1901.2164   3.57383    
 1901.2192   2.84317    
 1901.2219  -1.86703    
 1901.2246   2.38070    
 1901.2274  -2.81013    
 1901.2301   2.51037    
 1901.2329  -2.30423    
 1901.2356  -1.01539    
